label,slope,dem,fault_distance
1,86.145134,1175,50.0
1,86.82505,984,50.0
0,57.688465,807,50.0
0,82.33774,1053,50.0
1,87.06432,1160,50.0
1,83.085625,398,50.0
0,84.43273,1101,50.0
0,82.70372,460,50.0
0,45.0,781,50.0
0,87.392044,1553,50.0
1,86.219284,968,50.0
1,85.44058,1341,50.0
1,86.40435,720,50.0
1,86.68465,1099,50.0
0,76.91152,211,50.0
1,85.960335,978,50.0
0,35.26439,852,50.0
0,75.28564,775,50.0
0,80.56977,1154,50.0
0,87.5227,958,50.0
0,84.26801,674,50.0
1,85.88551,736,50.0
0,0.0,768,50.0
1,86.151665,955,50.0
1,85.42608,214,50.0
1,84.8109,334,50.0
1,72.65393,834,50.0
1,85.695404,1059,50.0
0,84.91414,1503,50.0
1,85.37796,809,50.0
1,85.601295,966,50.0
1,85.37042,946,50.0
1,84.660995,982,50.0
0,84.58403,851,50.0
0,82.79088,825,50.0
0,26.56505,150,50.0
0,88.36426,827,50.0
0,84.85294,1750,50.0
0,56.309933,788,50.0
0,64.12331,834,50.0
0,76.06791,514,50.0
1,86.88198,1318,50.0
1,35.26439,780,50.0
0,72.65393,453,50.0
1,86.48642,1179,50.0
0,83.047554,1078,50.0
1,85.9778,934,50.0
1,84.43273,1180,50.0
0,84.69543,1335,50.0
0,64.12331,779,50.0
0,80.66413,584,50.0
0,81.52128,594,50.0
0,81.069855,1053,50.0
0,48.189682,212,50.0
1,86.12757,1062,50.0
1,85.63017,1116,50.0
1,86.064125,1289,50.0
0,87.38934,1451,50.0
1,86.72818,1181,50.0
0,83.88933,1071,50.0
0,35.26439,776,50.0
1,85.35142,674,50.0
0,0.0,769,50.0
1,86.39725,478,50.0
1,84.45234,445,50.0
1,85.60453,1428,50.0
0,83.3244,743,50.0
0,81.35399,1202,50.0
0,77.760445,1334,50.0
1,35.26439,788,50.0
0,83.39135,1007,50.0
0,84.35902,351,50.0
0,48.189682,772,50.0
0,48.189682,783,50.0
0,64.7606,788,50.0
0,87.43552,776,50.0
0,88.18078,772,50.0
0,72.4516,218,50.0
0,83.745384,1326,50.0
1,85.601295,808,50.0
1,86.851524,1000,50.0
0,77.395615,248,50.0
0,78.74476,762,50.0
1,84.98765,1728,50.0
1,86.686035,988,50.0
1,87.17438,1584,50.0
0,57.688465,178,50.0
0,57.688465,176,50.0
1,85.751976,812,50.0
1,85.33604,1337,50.0
1,86.219284,560,50.0
0,56.309933,769,50.0
0,84.35217,1140,50.0
0,84.32453,803,50.0
0,82.551155,433,50.0
0,26.56505,769,50.0
1,87.00374,943,50.0
0,84.20977,845,50.0
1,86.004776,414,50.0
1,85.03492,1334,50.0
0,84.79486,404,50.0
1,86.79289,1018,50.0
0,83.278625,962,50.0
0,84.20977,736,50.0
0,26.56505,773,50.0
0,76.06791,165,50.0
0,82.551155,795,50.0
0,84.289406,803,50.0
0,65.90515,162,50.0
1,86.31435,1652,50.0
1,86.64654,554,50.0
1,85.601295,1083,50.0
1,85.25274,812,50.0
0,69.62547,171,50.0
0,82.40536,1006,50.0
1,85.63017,1161,50.0
1,86.07568,958,50.0
0,83.14771,946,50.0
0,48.189682,768,50.0
0,83.466965,847,50.0
1,85.601295,1023,50.0
0,60.982857,135,50.0
0,87.74076,378,50.0
1,83.29016,673,50.0
0,65.90515,793,50.0
1,86.151665,1177,50.0
0,87.76793,1381,50.0
1,85.42608,858,50.0
1,85.78942,890,50.0
1,86.639336,939,50.0
0,48.189682,796,50.0
0,26.56505,776,50.0
0,56.309933,769,50.0
0,80.050865,645,50.0
0,81.25383,1782,50.0
0,82.40536,1026,50.0
0,78.69006,383,50.0
1,86.44609,1014,50.0
0,48.189682,772,50.0
0,76.366974,317,50.0
1,86.89574,614,50.0
1,86.07568,895,50.0
1,74.49864,856,50.0
0,64.12331,769,50.0
0,82.33774,787,50.0
0,83.477554,1236,50.0
0,84.65519,904,50.0
1,85.86413,721,50.0
0,56.309933,776,50.0
0,68.58328,160,50.0
0,84.32453,925,50.0
0,48.189682,772,50.0
0,57.688465,786,50.0
0,35.26439,189,50.0
1,85.78942,570,50.0
0,83.59076,1479,50.0
1,86.188034,431,50.0
1,86.30862,1238,50.0
0,76.366974,892,50.0
1,85.52481,851,50.0
0,83.92379,1418,50.0
0,84.56578,659,50.0
0,82.40536,1044,50.0
1,86.29319,968,50.0
1,86.95976,1110,50.0
0,48.189682,180,50.0
1,86.80662,1097,50.0
1,85.03492,828,50.0
1,74.638596,789,50.0
0,26.56505,771,50.0
1,85.35142,895,50.0
1,86.34633,1304,50.0
0,84.69543,528,50.0
0,45.0,176,50.0
1,86.399025,1243,50.0
0,82.9958,260,50.0
1,65.90515,779,50.0
0,84.45883,607,50.0
0,26.56505,769,50.0
0,84.43273,676,50.0
1,86.29319,717,50.0
0,87.29278,1266,50.0
1,57.688465,768,50.0
0,83.66949,1959,50.0
1,85.381714,974,50.0
0,68.58328,194,50.0
0,84.45883,883,50.0
0,84.50995,685,50.0
0,63.434948,793,50.0
1,86.98825,827,50.0
1,85.5384,793,50.0
0,69.62547,896,50.0
0,48.189682,796,50.0
1,87.01291,889,50.0
0,45.0,769,50.0
1,0.0,828,50.0
1,84.20977,762,50.0
0,48.189682,775,50.0
1,85.6709,377,50.0
1,85.483284,329,50.0
1,85.64283,429,50.0
0,48.189682,183,50.0
1,87.55058,933,50.0
1,86.0072,1063,50.0
1,86.32573,1043,50.0
0,82.92944,1370,50.0
0,84.8109,1209,50.0
0,76.06791,817,50.0
1,86.285416,928,50.0
0,76.73732,731,50.0
1,87.07295,1367,50.0
1,85.33604,893,50.0
0,79.524315,341,50.0
0,64.12331,827,50.0
0,75.636696,800,50.0
1,85.04885,932,50.0
0,83.369255,394,50.0
0,48.189682,771,50.0
0,57.688465,168,50.0
0,77.760445,211,50.0
0,74.206825,888,50.0
1,86.762314,1524,50.0
1,85.37042,739,50.0
0,71.06817,866,50.0
0,83.56048,502,50.0
1,86.62771,1085,50.0
0,68.198586,799,50.0
1,87.71939,923,50.0
0,84.88891,856,50.0
1,85.70448,963,50.0
1,86.80289,1170,50.0
1,76.06791,169,50.0
0,87.73148,638,50.0
1,64.7606,787,50.0
0,79.736565,635,50.0
1,56.309933,801,50.0
0,82.71847,1020,50.0
1,86.24374,949,50.0
0,73.398445,1007,50.0
1,86.310524,881,50.0
0,84.35902,803,50.0
1,86.65369,1298,50.0
0,84.625885,518,50.0
1,87.23668,1364,50.0
1,85.10339,550,50.0
0,26.56505,789,50.0
0,84.61402,935,50.0
1,85.25274,1241,50.0
0,83.98271,914,50.0
0,45.0,196,50.0
0,80.26852,1235,50.0
1,63.434948,311,50.0
0,26.56505,775,50.0
1,85.25274,1123,50.0
1,85.44058,409,50.0
0,57.688465,788,50.0
1,86.56311,1054,50.0
0,82.79088,608,50.0
0,84.76781,373,50.0
1,87.11591,807,50.0
1,83.99924,1371,50.0
0,68.198586,988,50.0
0,35.26439,189,50.0
1,86.13638,484,50.0
1,87.01291,1010,50.0
0,82.65894,753,50.0
0,64.12331,754,50.0
0,82.10485,1130,50.0
1,85.93755,1245,50.0
1,57.688465,781,50.0
0,81.52128,503,50.0
0,79.857895,1258,50.0
0,69.62547,770,50.0
1,83.94925,1406,50.0
0,83.110664,984,50.0
0,54.73561,770,50.0
1,85.751976,1563,50.0
0,84.45883,1675,50.0
0,35.26439,133,50.0
0,71.79923,563,50.0
1,85.89345,772,50.0
0,48.189682,189,50.0
0,60.982857,782,50.0
0,64.7606,784,50.0
0,81.25383,979,50.0
1,86.88659,718,50.0
1,86.0336,525,50.0
0,35.26439,901,50.0
0,81.635,930,50.0
0,75.636696,352,50.0
1,85.93755,1109,50.0
0,80.050865,1189,50.0
0,83.92379,1126,50.0
0,83.56048,890,50.0
0,74.206825,875,50.0
0,80.050865,986,50.0
0,26.56505,783,50.0
1,86.12535,1011,50.0
0,83.477554,988,50.0
0,56.309933,833,50.0
0,80.56977,797,50.0
0,82.47121,858,50.0
0,81.2792,1047,50.0
1,85.737305,1089,50.0
1,86.38111,1460,50.0
1,87.065285,1076,50.0
0,77.395615,774,50.0
1,87.00374,924,50.0
1,86.59512,994,50.0
0,84.50995,1437,50.0
0,82.79088,1355,50.0
1,85.27297,1073,50.0
1,87.13222,1361,50.0
0,84.56578,1232,50.0
0,84.11897,932,50.0
1,86.91604,999,50.0
0,26.56505,781,50.0
0,77.760445,654,50.0
0,64.12331,791,50.0
1,85.71352,1627,50.0
0,84.85294,1206,50.0
0,84.063995,1237,50.0
0,76.366974,232,50.0
0,87.31957,787,50.0
0,80.30342,961,50.0
0,84.023766,1095,50.0
0,57.688465,778,50.0
0,84.8109,1331,50.0
1,85.42608,890,50.0
1,86.484764,1488,50.0
1,35.26439,773,50.0
0,84.26801,647,50.0
1,78.90419,888,50.0
0,80.60154,874,50.0
0,60.982857,783,50.0
0,82.92944,1110,50.0
0,80.050865,949,50.0
0,45.0,784,50.0
1,87.08812,1206,50.0
0,48.189682,838,50.0
0,76.73732,823,50.0
0,87.53818,956,50.0
0,84.32453,897,50.0
1,86.65369,952,50.0
1,86.02645,654,50.0
0,84.43273,894,50.0
1,86.933754,998,50.0
1,85.20728,963,50.0
1,86.0336,611,50.0
0,87.35338,1084,50.0
1,85.594795,1071,50.0
0,87.99812,1038,50.0
0,87.829636,874,50.0
1,86.72283,829,50.0
0,56.309933,165,50.0
0,64.12331,199,50.0
0,80.26852,963,50.0
0,57.688465,135,50.0
0,83.30163,1046,50.0
1,86.23767,1130,50.0
1,86.55691,599,50.0
0,68.58328,795,50.0
1,86.7726,1039,50.0
1,85.78942,784,50.0
1,83.659805,317,50.0
1,85.098915,1066,50.0
1,85.91438,1589,50.0
0,74.638596,991,50.0
0,26.56505,829,50.0
1,86.91604,1419,50.0
0,48.189682,173,50.0
0,87.477486,1093,50.0
1,87.19309,471,50.0
0,77.54542,988,50.0
0,87.36251,1426,50.0
1,85.37042,1016,50.0
0,83.99924,379,50.0
1,86.80039,908,50.0
0,60.982857,795,50.0
1,86.905945,766,50.0
1,85.469185,1299,50.0
1,86.151665,904,50.0
1,85.9778,598,50.0
1,86.99137,1248,50.0
1,88.07038,1966,50.0
0,81.25383,1024,50.0
0,82.92944,1075,50.0
1,85.78942,965,50.0
0,84.60806,1009,50.0
1,85.60453,404,50.0
1,85.766495,647,50.0
0,82.53537,336,50.0
0,54.73561,781,50.0
0,82.65894,807,50.0
0,84.76781,846,50.0
1,86.43061,1752,50.0
0,84.43273,890,50.0
1,88.25809,1888,50.0
1,85.514534,1088,50.0
0,56.309933,773,50.0
1,82.79088,801,50.0
1,86.35374,1616,50.0
0,79.857895,550,50.0
0,87.75598,1389,50.0
1,86.66927,1117,50.0
1,87.14913,1257,50.0
1,48.189682,164,50.0
0,48.189682,252,50.0
0,48.189682,777,50.0
1,85.15617,1425,50.0
1,87.15177,1187,50.0
0,82.874985,1289,50.0
1,86.35374,972,50.0
0,84.56578,758,50.0
1,85.27297,322,50.0
0,84.660995,1088,50.0
1,85.88551,566,50.0
0,45.0,165,50.0
0,83.8096,250,50.0
0,87.89222,378,50.0
0,64.12331,180,50.0
0,35.26439,782,50.0
1,87.23427,1373,50.0
1,87.10581,827,50.0
0,77.760445,869,50.0
0,84.8109,868,50.0
1,77.395615,1302,50.0
0,26.56505,144,50.0
1,86.151665,1321,50.0
1,86.832344,1266,50.0
0,87.46765,938,50.0
0,84.8109,595,50.0
1,87.03598,989,50.0
0,83.88933,876,50.0
1,87.15177,487,50.0
1,83.69827,900,50.0
0,80.537674,984,50.0
1,86.23767,1140,50.0
1,84.958626,528,50.0
1,83.745384,993,50.0
1,83.047554,1234,50.0
0,64.12331,152,50.0
0,84.11897,302,50.0
0,82.70372,1548,50.0
0,82.65894,1210,50.0
1,86.51093,1229,50.0
0,56.309933,413,50.0
0,64.12331,773,50.0
0,57.688465,1493,50.0
1,87.02401,1040,50.0
0,68.198586,789,50.0
1,86.34633,532,50.0
1,86.64654,1567,50.0
1,86.851524,456,50.0
1,86.16462,944,50.0
1,85.37042,549,50.0
0,84.11897,1097,50.0
0,65.90515,195,50.0
0,60.982857,253,50.0
0,81.635,995,50.0
0,81.123604,836,50.0
0,83.66949,731,50.0
0,81.635,907,50.0
1,87.03697,1063,50.0
0,35.26439,784,50.0
1,85.960335,1218,50.0
0,83.92379,851,50.0
0,79.857895,1189,50.0
0,87.37706,879,50.0
1,54.73561,769,50.0
0,57.688465,787,50.0
0,83.466965,1185,50.0
0,84.69543,445,50.0
0,84.35902,1137,50.0
0,84.023766,876,50.0
0,76.06791,138,50.0
0,45.0,786,50.0
0,80.9311,936,50.0
0,83.30163,1036,50.0
1,85.35142,1026,50.0
0,87.34843,420,50.0
0,84.296486,901,50.0
1,86.310524,2028,50.0
1,85.177666,1119,50.0
0,26.56505,815,50.0
1,75.636696,323,50.0
1,86.399025,694,50.0
1,83.86309,902,50.0
0,84.20977,918,50.0
1,60.982857,142,50.0
0,82.67396,950,50.0
0,45.0,789,50.0
0,74.638596,161,50.0
0,84.087746,1046,50.0
0,84.52875,1278,50.0
1,86.796646,915,50.0
0,76.06791,401,50.0
0,0.0,768,50.0
0,81.47448,879,50.0
0,84.50995,1164,50.0
0,26.56505,772,50.0
1,87.25969,1712,50.0
0,81.544395,308,50.0
0,84.65519,1974,50.0
0,88.08499,1721,50.0
0,84.11897,1428,50.0
0,79.857895,626,50.0
0,82.79088,917,50.0
1,85.15617,1084,50.0
1,86.151665,1108,50.0
1,85.80918,1030,50.0
0,26.56505,172,50.0
0,54.73561,784,50.0
1,85.15617,725,50.0
0,84.45883,479,50.0
1,85.10339,1286,50.0
0,64.12331,779,50.0
0,84.91414,210,50.0
1,85.98027,327,50.0
0,57.688465,346,50.0
1,86.285416,1120,50.0
0,77.760445,198,50.0
1,85.33604,392,50.0
0,26.56505,183,50.0
1,83.94925,1292,50.0
0,83.79145,912,50.0
1,86.16462,603,50.0
1,85.20728,845,50.0
1,87.02502,1329,50.0
1,87.01291,1109,50.0
0,87.44509,652,50.0
0,63.434948,335,50.0
0,0.0,805,50.0
0,79.155495,960,50.0
1,86.05481,767,50.0
0,77.760445,409,50.0
0,84.35217,1024,50.0
0,82.17876,662,50.0
0,83.59076,535,50.0
1,85.507645,482,50.0
0,84.18747,454,50.0
0,48.189682,143,50.0
0,80.81531,692,50.0
0,84.85294,1061,50.0
0,35.26439,776,50.0
1,85.92473,882,50.0
0,84.05602,1925,50.0
1,86.933754,1910,50.0
0,87.36251,736,50.0
0,71.06817,786,50.0
0,83.99924,1153,50.0
1,85.24047,961,50.0
1,84.087746,758,50.0
1,86.69843,888,50.0
0,83.66949,950,50.0
0,84.65519,1111,50.0
0,83.477554,253,50.0
0,82.47121,865,50.0
0,84.88891,393,50.0
1,85.15617,372,50.0
1,85.601295,967,50.0
1,86.31625,1111,50.0
0,82.94286,831,50.0
1,85.479774,447,50.0
1,68.58328,164,50.0
0,79.524315,902,50.0
0,82.79088,996,50.0
1,86.58607,752,50.0
0,84.78948,1103,50.0
0,84.063995,923,50.0
0,76.73732,271,50.0
1,86.762314,839,50.0
1,86.10976,1822,50.0
0,0.0,768,50.0
1,85.53501,592,50.0
1,26.56505,1574,50.0
0,83.278625,411,50.0
1,86.47313,1460,50.0
0,83.369255,631,50.0
1,85.30087,1084,50.0
1,83.1962,964,50.0
0,26.56505,778,50.0
1,85.316605,624,50.0
0,54.73561,771,50.0
0,82.285835,252,50.0
0,78.69006,223,50.0
1,85.94011,663,50.0
0,35.26439,812,50.0
1,76.82529,769,50.0
0,26.56505,811,50.0
0,87.61818,1457,50.0
0,68.198586,861,50.0
1,85.95531,508,50.0
0,87.61405,891,50.0
0,88.02506,1287,50.0
0,54.73561,889,50.0
0,83.99924,886,50.0
0,83.14771,1023,50.0
0,87.57863,1105,50.0
1,85.19042,1062,50.0
1,86.295135,436,50.0
0,74.206825,921,50.0
1,87.15966,627,50.0
0,82.67396,1468,50.0
0,84.20236,919,50.0
1,86.23157,1427,50.0
1,86.2697,895,50.0
0,84.69543,946,50.0
1,85.55186,814,50.0
1,86.47313,799,50.0
1,86.064125,1183,50.0
0,48.189682,781,50.0
0,84.35902,1036,50.0
0,35.26439,772,50.0
0,71.06817,185,50.0
0,80.60154,1686,50.0
0,63.434948,783,50.0
0,84.35902,680,50.0
0,81.82866,1150,50.0
0,84.289406,885,50.0
0,84.45883,1641,50.0
0,45.0,786,50.0
1,84.997215,575,50.0
0,84.023766,421,50.0
1,86.67629,759,50.0
1,84.98765,788,50.0
0,35.26439,346,50.0
0,56.309933,777,50.0
0,64.12331,816,50.0
0,60.982857,186,50.0
0,45.0,773,50.0
0,64.7606,779,50.0
0,82.71847,1006,50.0
0,75.636696,850,50.0
1,87.21061,640,50.0
0,0.0,768,50.0
1,85.66781,1709,50.0
0,80.66413,872,50.0
1,85.37796,1524,50.0
0,78.52107,988,50.0
1,86.38111,775,50.0
0,0.0,158,50.0
1,86.38111,607,50.0
0,87.81826,1286,50.0
0,81.2792,1464,50.0
0,77.47119,188,50.0
0,56.309933,786,50.0
0,84.60806,805,50.0
1,86.204796,1071,50.0
1,87.09374,1055,50.0
0,79.975,213,50.0
0,87.28595,904,50.0
1,86.74538,1204,50.0
1,85.316605,820,50.0
0,0.0,801,50.0
0,60.982857,777,50.0
1,87.06046,767,50.0
0,81.069855,1132,50.0
0,76.82529,226,50.0
1,84.98765,230,50.0
0,84.43273,296,50.0
1,86.07568,1149,50.0
1,83.110664,1289,50.0
1,86.31435,1244,50.0
0,57.688465,174,50.0
1,85.98027,792,50.0
0,80.56977,1180,50.0
0,26.56505,770,50.0
0,84.246376,730,50.0
1,83.466965,1229,50.0
0,83.1962,746,50.0
1,87.098404,1187,50.0
0,84.625885,934,50.0
0,68.198586,767,50.0
0,57.688465,181,50.0
0,82.42198,933,50.0
0,84.93406,1184,50.0
1,86.98303,438,50.0
0,77.54542,834,50.0
1,86.23767,1336,50.0
1,86.99137,1166,50.0
0,60.982857,770,50.0
0,83.39135,834,50.0
0,82.04803,835,50.0
1,85.27297,1000,50.0
1,85.45853,484,50.0
0,87.30254,1076,50.0
0,84.76781,964,50.0
1,86.071075,901,50.0
1,79.34469,1130,50.0
1,87.034,694,50.0
1,86.63354,1178,50.0
1,85.834175,1477,50.0
0,35.26439,163,50.0
1,85.63017,956,50.0
0,35.26439,772,50.0
1,81.544395,341,50.0
0,87.38799,1138,50.0
1,85.59154,561,50.0
1,87.180374,991,50.0
0,64.7606,171,50.0
0,54.73561,173,50.0
1,45.0,802,50.0
0,0.0,769,50.0
0,82.9958,858,50.0
0,84.32453,1282,50.0
0,83.92379,1480,50.0
1,86.69706,912,50.0
0,82.79088,979,50.0
0,54.73561,185,50.0
0,88.15621,557,50.0
1,68.198586,774,50.0
0,80.537674,831,50.0
1,85.7951,370,50.0
0,83.3244,674,50.0
0,83.39135,1044,50.0
0,80.050865,1504,50.0
0,79.0068,896,50.0
1,85.64283,885,50.0
0,81.635,1386,50.0
1,85.594795,975,50.0
1,86.55691,1343,50.0
0,75.636696,672,50.0
0,77.760445,587,50.0
1,85.19042,972,50.0
1,86.55691,1279,50.0
1,87.034,1186,50.0
1,87.00884,963,50.0
1,87.66415,1117,50.0
1,86.533356,1557,50.0
0,35.26439,774,50.0
1,85.91438,596,50.0
1,86.30862,1367,50.0
0,76.91152,211,50.0
1,85.514534,421,50.0
1,85.098915,1031,50.0
1,85.10339,842,50.0
0,84.296486,556,50.0
1,86.89574,760,50.0
1,85.749054,1347,50.0
0,80.56977,318,50.0
1,86.70254,745,50.0
0,35.26439,173,50.0
0,76.06791,916,50.0
0,84.45883,474,50.0
1,85.19042,1252,50.0
0,87.55058,1388,50.0
0,81.069855,228,50.0
1,87.10581,1021,50.0
0,82.47121,909,50.0
1,86.23767,619,50.0
1,86.60708,1433,50.0
0,84.91414,920,50.0
1,35.26439,799,50.0
0,56.309933,172,50.0
0,76.82529,212,50.0
0,80.60154,1216,50.0
0,26.56505,772,50.0
1,86.762314,839,50.0
1,87.14116,688,50.0
1,86.147316,1249,50.0
1,86.83113,1194,50.0
1,84.69543,1009,50.0
0,48.189682,161,50.0
0,74.638596,828,50.0
0,64.7606,775,50.0
1,84.31756,715,50.0
0,87.956215,1163,50.0
0,81.2792,1025,50.0
0,82.285835,978,50.0
1,86.23767,1415,50.0
0,77.54542,983,50.0
1,84.20236,1373,50.0
0,60.982857,1008,50.0
0,83.466965,1246,50.0
0,26.56505,944,50.0
1,86.32573,1133,50.0
1,86.95976,1073,50.0
1,86.24374,1192,50.0
0,45.0,164,50.0
1,64.12331,782,50.0
1,86.65655,1354,50.0
1,86.51093,839,50.0
1,85.04885,617,50.0
1,86.30862,462,50.0
1,84.20977,969,50.0
0,64.7606,844,50.0
0,78.69006,832,50.0
0,60.982857,170,50.0
0,87.61612,710,50.0
1,85.20728,1125,50.0
1,87.21473,1525,50.0
0,84.023766,411,50.0
1,86.5206,691,50.0
0,60.982857,779,50.0
0,78.74476,418,50.0
0,83.047554,801,50.0
1,83.69827,969,50.0
0,80.26852,175,50.0
0,68.58328,784,50.0
1,86.55691,505,50.0
0,80.66413,810,50.0
0,48.189682,821,50.0
0,54.73561,801,50.0
0,48.189682,190,50.0
0,26.56505,856,50.0
0,78.030525,1140,50.0
0,45.0,769,50.0
0,48.189682,773,50.0
0,77.395615,673,50.0
0,77.395615,1159,50.0
1,85.42608,1452,50.0
1,86.08257,1569,50.0
0,26.56505,803,50.0
0,74.638596,378,50.0
0,64.12331,785,50.0
1,84.35217,956,50.0
1,87.05659,1212,50.0
1,84.39959,942,50.0
0,82.551155,292,50.0
1,86.5381,1224,50.0
0,77.395615,239,50.0
1,87.24866,1040,50.0
0,65.90515,1127,50.0
0,70.52878,203,50.0
0,35.26439,809,50.0
0,84.11897,1317,50.0
1,57.688465,766,50.0
1,86.69843,533,50.0
1,84.289406,1165,50.0
0,84.23181,853,50.0
0,68.198586,787,50.0
0,83.29016,766,50.0
0,48.189682,856,50.0
0,82.33774,1074,50.0
0,82.42198,522,50.0
0,81.544395,275,50.0
1,86.43061,1644,50.0
0,84.71802,735,50.0
0,78.52107,479,50.0
0,84.8109,870,50.0
0,81.52128,541,50.0
1,85.35142,1422,50.0
1,85.960335,1453,50.0
1,85.80918,928,50.0
0,84.05602,327,50.0
1,85.86413,970,50.0
1,86.94576,1231,50.0
1,85.483284,844,50.0
0,80.9311,842,50.0
0,87.57212,709,50.0
0,56.309933,768,50.0
0,84.296486,781,50.0
0,78.030525,1311,50.0
1,85.84241,1281,50.0
1,86.18592,1588,50.0
0,26.56505,610,50.0
1,86.570816,1073,50.0
0,0.0,770,50.0
1,85.03492,405,50.0
0,82.92944,988,50.0
0,65.90515,352,50.0
0,26.56505,782,50.0
0,54.73561,158,50.0
1,86.59512,1263,50.0
0,81.2792,1032,50.0
0,84.31756,877,50.0
0,83.62063,1041,50.0
0,57.688465,778,50.0
0,63.434948,782,50.0
0,64.12331,171,50.0
1,63.434948,181,50.0
1,85.098915,220,50.0
1,79.857895,333,50.0
1,85.960335,789,50.0
0,87.45205,933,50.0
1,86.07568,1265,50.0
1,86.65083,1430,50.0
0,78.69006,1015,50.0
1,86.59512,1229,50.0
0,26.56505,789,50.0
1,86.25178,1416,50.0
1,84.98765,1536,50.0
1,85.86413,982,50.0
0,84.296486,935,50.0
0,80.60154,1116,50.0
0,84.20977,1253,50.0
1,86.05715,1240,50.0
1,26.56505,817,50.0
1,86.03597,861,50.0
1,86.76489,961,50.0
1,86.188034,487,50.0
0,78.90419,944,50.0
0,54.73561,773,50.0
0,84.60806,1069,50.0
0,81.8078,1255,50.0
0,87.61457,939,50.0
0,64.12331,797,50.0
0,88.48122,1420,50.0
0,81.01512,804,50.0
1,86.59512,603,50.0
1,85.6142,1178,50.0
0,79.975,858,50.0
0,35.26439,186,50.0
0,54.73561,783,50.0
0,83.99924,939,50.0
1,85.42608,430,50.0
0,48.189682,790,50.0
1,87.27369,815,50.0
0,48.189682,658,50.0
0,82.67396,1381,50.0
1,86.98825,1083,50.0
0,81.01512,317,50.0
0,68.198586,172,50.0
0,82.17876,804,50.0
1,87.222916,883,50.0
0,81.95053,1368,50.0
0,45.0,800,50.0
1,85.7951,1066,50.0
1,85.652245,1708,50.0
0,35.26439,797,50.0
1,86.32573,640,50.0
0,82.94286,1461,50.0
1,85.99991,408,50.0
1,86.48642,1547,50.0
1,85.695404,1262,50.0
1,85.24047,1018,50.0
0,80.050865,1341,50.0
0,84.087746,1047,50.0
1,81.82866,276,50.0
1,86.145134,1224,50.0
0,0.0,768,50.0
1,86.25978,952,50.0
0,48.189682,772,50.0
0,83.745384,1634,50.0
0,75.636696,525,50.0
0,87.826515,1020,50.0
1,85.71352,1757,50.0
1,85.7951,723,50.0
0,77.760445,189,50.0
1,86.61744,1438,50.0
0,83.62063,554,50.0
1,60.982857,186,50.0
1,86.905945,1560,50.0
0,0.0,768,50.0
0,79.975,808,50.0
0,87.585625,975,50.0
0,26.56505,771,50.0
0,48.189682,304,50.0
1,85.78942,1119,50.0
0,56.309933,783,50.0
0,45.0,766,50.0
0,84.56578,943,50.0
0,75.636696,312,50.0
0,68.198586,776,50.0
1,64.12331,201,50.0
1,85.601295,1295,50.0
0,57.688465,780,50.0
0,48.189682,784,50.0
0,35.26439,185,50.0
0,79.736565,1731,50.0
1,79.736565,941,50.0
1,86.72283,1075,50.0
1,85.514534,758,50.0
1,86.75062,1012,50.0
1,86.87967,919,50.0
0,35.26439,141,50.0
0,82.10485,868,50.0
0,79.857895,914,50.0
0,87.641,1297,50.0
0,83.29016,1463,50.0
1,68.198586,793,50.0
0,79.480255,704,50.0
0,82.70372,1002,50.0
1,86.18169,1059,50.0
0,70.52878,161,50.0
0,84.11897,1730,50.0
0,83.59076,992,50.0
0,57.688465,176,50.0
0,80.9311,1021,50.0
0,81.82866,980,50.0
1,85.19042,1265,50.0
0,63.434948,776,50.0
1,85.23636,998,50.0
0,45.0,144,50.0
0,84.18747,181,50.0
1,86.63354,1226,50.0
1,87.00884,1028,50.0
1,83.466965,782,50.0
1,85.15617,324,50.0
1,85.87486,1163,50.0
1,87.06818,827,50.0
0,79.736565,1429,50.0
0,83.30163,812,50.0
0,45.0,846,50.0
0,35.26439,802,50.0
0,71.79923,814,50.0
1,85.116745,1311,50.0
1,85.86413,855,50.0
0,82.519485,811,50.0
0,84.246376,1027,50.0
0,79.0068,748,50.0
1,83.3244,634,50.0
1,56.309933,785,50.0
1,86.59512,969,50.0
1,84.958626,713,50.0
1,86.43924,862,50.0
1,86.10976,921,50.0
0,48.189682,790,50.0
0,80.81531,279,50.0
0,35.26439,784,50.0
0,77.395615,372,50.0
1,86.42541,1238,50.0
1,84.78948,821,50.0
0,84.71802,910,50.0
1,64.7606,542,50.0
0,83.466965,1528,50.0
0,68.58328,1232,50.0
0,76.06791,154,50.0
0,81.544395,1331,50.0
0,45.0,796,50.0
0,73.398445,705,50.0
0,35.26439,781,50.0
1,86.91604,563,50.0
1,86.92383,802,50.0
1,85.24457,893,50.0
1,86.0336,1452,50.0
0,83.94925,1090,50.0
0,68.58328,425,50.0
1,85.78942,1385,50.0
1,86.07568,1390,50.0
0,79.0068,889,50.0
1,85.37042,997,50.0
0,84.65519,1021,50.0
0,48.189682,774,50.0
1,85.63017,1219,50.0
0,35.26439,808,50.0
0,56.309933,957,50.0
1,86.295135,1128,50.0
0,83.477554,1043,50.0
0,56.309933,785,50.0
1,84.58403,803,50.0
1,85.42971,803,50.0
0,54.73561,769,50.0
1,56.309933,790,50.0
1,87.53818,490,50.0
1,85.24047,1645,50.0
0,26.56505,772,50.0
1,85.15617,454,50.0
0,26.56505,168,50.0
0,84.18747,1172,50.0
1,85.751976,1043,50.0
1,85.84241,906,50.0
